COD_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;LEN_MAT;AUT_IDE_ET;NOM_CEN;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;MOT_EGR
CDFRCM00072;1;2019-06-21;6;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-03-11;1;1;1;No aplica;11
CDFRCM00073;1;2021-05-12;4;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-03-18;3;2;1;No aplica;11
CDFRCM00074;2;2021-11-05;4;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-03-22;4;1;1;No aplica;11
CDFRCM00076;2;2022-04-03;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-04-03;3;1;1;No aplica;11
CDFRCM00077;2;2021-06-24;4;2;CHILE;3;10;1;CEDIF ROSA CODA DE MARTORELL;2024-04-04;3;1;1;No aplica;11
CDFRCM00080;2;2015-03-24;10;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-04-18;1;1;1;No aplica;11
CDFRCM00081;1;2014-12-15;11;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-06-25;7;1;1;No aplica;11
CDFRCM00082;1;2012-08-15;13;4;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-07-04;3;1;1;No aplica;11
CDFRCM00083;1;2020-12-15;5;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-07-24;1;1;2;2026-01-01;2
CDFRCM00083;1;2014-09-10;11;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-07-24;1;1;2;2026-01-01;2
CDFRCM00084;2;2016-06-19;9;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-07-24;1;1;1;No aplica;11
CDFRCM00084;2;2010-03-26;15;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-07-24;1;1;1;No aplica;11
CDFRCM00085;1;2021-03-14;4;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-08-08;3;1;1;No aplica;11
CDFRCM00086;2;2018-01-06;8;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-08-13;4;1;1;No aplica;11
CDFRCM00087;1;2021-06-17;4;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-08-09;1;1;1;No aplica;11
CDFRCM00087;2;2019-10-18;6;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-12-23;1;1;1;No aplica;11
CDFRCM00087;2;2017-01-22;9;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-08-27;1;1;1;No aplica;11
CDFRCM00087;1;2012-07-24;13;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2024-08-27;1;1;1;No aplica;11
CDFRCM00088;1;2021-07-17;4;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-09-03;1;1;2;2026-01-01;8
CDFRCM00089;2;2020-09-01;5;2;PERÚ;3;2;2;CEDIF ROSA CODA DE MARTORELL;2024-09-16;3;1;1;No aplica;11
CDFRCM00090;2;2021-10-15;4;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-09-17;1;1;1;No aplica;11
CDFRCM00090;1;2016-03-06;9;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-09-17;1;1;1;No aplica;11
CDFRCM00092;2;2015-11-09;10;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2024-12-16;1;1;1;No aplica;11
CDFRCM00093;2;2021-01-06;5;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-02-12;1;1;1;No aplica;11
CDFRCM00093;2;2017-09-26;8;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-02-12;1;1;1;No aplica;11
CDFRCM00094;2;2022-03-17;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-02-12;3;1;2;2026-01-01;10
CDFRCM00095;1;2021-06-24;4;2;PERÚ;3;10;1;CEDIF ROSA CODA DE MARTORELL;2025-02-12;1;1;1;No aplica;11
CDFRCM00097;2;2013-03-08;12;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-01-09;1;1;2;2026-02-01;3
CDFRCM00099;1;2009-01-14;17;4;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-02-17;1;1;2;2026-01-01;10
CDFRCM00099;1;2011-03-05;14;4;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-02-17;1;1;2;2026-01-01;10
CDFRCM00100;2;2022-04-22;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-02-18;1;1;1;No aplica;11
CDFRCM00100;1;2020-05-11;5;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-02-18;1;1;1;No aplica;11
CDFRCM00101;1;2022-08-11;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-02-19;1;1;2;2026-01-01;8
CDFRCM00102;2;2021-08-08;4;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-02-20;4;1;1;No aplica;11
CDFRCM00101;1;2013-10-15;12;4;VENEZUELA;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-03-18;1;1;2;2026-01-14;8
CDFRCM00046;2;2023-02-11;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-03-10;1;1;1;No aplica;11
CDFRCM00103;1;2022-08-30;3;2;CHILE;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-03-11;3;1;1;No aplica;11
CDFRCM00104;1;2022-08-09;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-03-10;3;1;1;No aplica;11
CDFRCM00105;2;2023-01-11;3;2;CHILE;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-03-18;1;1;1;No aplica;11
CDFRCM00107;1;2021-08-09;4;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-03-25;1;1;1;No aplica;11
CDFRCM00107;1;2020-02-19;6;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-03-25;1;1;1;No aplica;11
CDFRCM00109;2;2021-06-07;4;2;PERÚ;3;10;5;CEDIF ROSA CODA DE MARTORELL;2025-03-25;1;1;1;No aplica;11
CDFRCM00110;2;2022-11-04;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-04-02;1;1;1;No aplica;11
CDFRCM00111;2;2022-08-17;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-04-08;6;1;1;No aplica;11
CDFRCM00112;2;2022-03-12;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-04-08;1;1;1;No aplica;11
CDFRCM00113;1;2014-12-19;11;3;PERÚ;3;10;1;CEDIF ROSA CODA DE MARTORELL;2025-04-15;4;1;1;No aplica;11
CDFRCM00113;2;2012-05-11;13;4;PERÚ;3;10;1;CEDIF ROSA CODA DE MARTORELL;2025-04-15;4;1;1;No aplica;11
CDFRCM00114;1;2015-03-09;10;3;PERÚ;3;10;1;CEDIF ROSA CODA DE MARTORELL;2025-04-15;1;1;2;2026-01-01;10
CDFRCM00115;2;2017-10-05;8;3;PERÚ;3;10;1;CEDIF ROSA CODA DE MARTORELL;2025-04-01;3;1;1;No aplica;11
CDFRCM00116;2;2018-04-04;7;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-04-22;1;1;1;No aplica;11
CDFRCM00117;2;2023-04-13;2;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-04-25;1;2;1;No aplica;11
CDFRCM00118;2;2022-10-07;3;2;CHILE;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-04-25;1;1;1;No aplica;11
CDFRCM00118;2;2020-10-27;5;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-04-25;1;1;1;No aplica;11
CDFRCM00119;2;2021-07-05;4;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-05-12;1;1;1;No aplica;11
CDFRCM00119;1;2015-07-18;10;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-05-12;1;1;1;No aplica;11
CDFRCM00120;2;2022-08-01;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-05-13;1;1;1;No aplica;11
CDFRCM00054;1;2022-04-27;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-05-19;4;1;1;No aplica;11
CDFRCM00121;1;2022-08-18;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-05-27;4;1;1;No aplica;11
CDFRCM00121;1;2014-10-04;11;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-05-27;4;1;1;No aplica;11
CDFRCM00121;2;2009-11-17;16;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-05-27;4;1;1;No aplica;11
CDFRCM00122;2;2022-10-28;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-06-03;3;1;1;No aplica;11
CDFRCM00123;2;2022-09-14;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-06-03;3;1;1;No aplica;11
CDFRCM00124;2;2021-10-26;4;2;COLOMBIA;3;10;6;CEDIF ROSA CODA DE MARTORELL;2025-06-16;1;5;1;No aplica;11
CDFRCM00125;2;2014-05-02;11;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-06-24;4;1;2;2026-02-01;10
CDFRCM00125;1;2013-03-05;12;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-06-24;4;1;2;2026-02-01;10
CDFRCM00126;2;2012-07-05;13;4;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-06-24;1;1;1;No aplica;11
CDFRCM00127;2;2022-10-05;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-07-07;5;1;1;No aplica;11
CDFRCM00127;2;2020-01-04;6;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-07-07;5;1;1;No aplica;11
CDFRCM00128;1;2016-09-30;9;3;VENEZUELA;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-07-22;1;1;2;2026-02-01;10
CDFRCM00129;2;2023-01-07;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-08-25;3;1;2;2026-01-01;2
CDFRCM00130;2;2022-11-23;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-09-11;3;1;1;No aplica;11
CDFRCM00131;1;2016-08-17;9;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-09-16;4;1;1;No aplica;11
CDFRCM00131;1;2014-10-07;11;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-09-16;4;1;1;No aplica;11
CDFRCM00132;2;2017-01-21;9;3;PERÚ;3;10;1;CEDIF ROSA CODA DE MARTORELL;2025-09-22;3;1;1;No aplica;11
CDFRCM00133;2;2019-03-16;6;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-10-09;2;2;1;No aplica;11
CDFRCM00133;1;2009-11-14;16;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-10-13;2;1;1;No aplica;11
CDFRCM00134;1;2022-04-04;3;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2025-10-10;2;1;1;No aplica;11
CDFRCM00135;1;2020-10-18;5;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-11-24;1;1;1;No aplica;11
CDFRCM00103;1;2013-08-05;12;4;VENEZUELA;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-12-24;1;1;1;No aplica;11
CDFRCM00136;2;2019-03-10;6;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-12-29;4;1;1;No aplica;11
CDFRCM00136;1;2017-01-09;9;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2025-12-29;4;1;1;No aplica;11
CDFRCM00137;2;2022-01-10;4;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2026-01-07;6;1;2;2026-02-01;10
CDFRCM00137;1;2014-03-22;11;3;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2026-01-07;6;1;2;2026-02-01;10
CDFRCM00137;2;2009-12-25;16;4;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2026-01-07;6;1;2;2026-02-01;10
CDFRCM00138;2;2010-07-20;15;4;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2026-01-12;4;1;1;No aplica;11
CDFRCM00139;1;2019-06-07;6;3;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2026-01-16;3;1;1;No aplica;11
CDFRCM00109;2;2012-07-04;13;4;VENEZUELA;3;10;9;CEDIF ROSA CODA DE MARTORELL;2026-01-16;4;1;1;No aplica;11
CDFRCM00140;2;2024-01-15;2;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2026-01-23;4;1;1;No aplica;11
CDFRCM00140;2;2021-07-31;4;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2026-01-23;4;1;1;No aplica;11
CDFRCM00086;2;2023-04-18;2;2;PERÚ;3;10;2;CEDIF ROSA CODA DE MARTORELL;2026-01-22;2;1;1;No aplica;11
CDFRCM00141;1;2022-08-05;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2026-01-29;4;1;1;No aplica;11
CDFRCM00141;2;2022-08-05;3;2;PERÚ;3;10;7;CEDIF ROSA CODA DE MARTORELL;2026-01-29;4;1;1;No aplica;11
TURQ 118;1;2022-09-10;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;2;2026-01-02;1
TURQ 195;1;2023-02-15;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-01-02;1;1;1;No aplica;11
TURQ 242;1;2014-01-26;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-07;1;1;2;2026-01-02;1
TURQ 305;1;2024-05-28;1;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-27;1;1;1;No aplica;11
TURQ 095;1;2020-08-12;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-05;1;1;1;No aplica;11
TURQ 226;1;2023-03-31;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-03-13;1;1;1;No aplica;11
TURQ 005;2;2017-07-10;8;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-02;1;1;2;2026-01-02;1
TURQ 005;2;2013-07-06;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;2;2026-01-02;1
TURQ 005;2;2010-07-16;15;4;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;2;2026-01-02;1
TURQ 292;1;2020-04-17;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-09;1;1;1;No aplica;11
TURQ 156;1;2016-08-26;9;3;Perú;3;10;7;CEDIF TURQUEZAS;2024-08-15;1;1;1;No aplica;11
TURQ 156;1;2013-11-16;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2024-08-15;1;1;1;No aplica;11
TURQ 206;1;2022-07-22;3;2;CHILE;3;10;7;CEDIF TURQUEZAS;2025-02-04;1;1;1;No aplica;11
TURQ 289;1;2019-09-26;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;1;1;No aplica;11
TURQ 289;1;2023-01-20;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;1;1;No aplica;11
TURQ 289;2;2017-01-21;9;3;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;1;1;No aplica;11
TURQ 174;2;2021-03-17;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-11;1;1;1;No aplica;11
TURQ 294;2;2020-05-18;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-09;1;1;1;No aplica;11
TURQ 294;1;2023-02-08;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-09;1;1;1;No aplica;11
TURQ 271;1;2017-04-27;8;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-08-29;1;1;1;No aplica;11
TURQ 222;2;2020-11-14;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-03-14;1;1;1;No aplica;11
TURQ 282;2;2022-12-13;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;1;1;No aplica;11
TURQ 055;1;2020-09-19;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;3;1;1;No aplica;11
TURQ 055;2;2016-08-15;9;3;Perú;3;10;7;CEDIF TURQUEZAS;2024-02-01;3;1;1;No aplica;11
TURQ 055;2;2014-04-08;11;3;Perú;3;10;7;CEDIF TURQUEZAS;2024-02-01;3;1;1;No aplica;11
TURQ 300;2;2020-01-15;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-27;1;1;1;No aplica;11
TURQ 102;1;2021-12-13;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2023-08-25;2;1;1;No aplica;11
TURQ 102;2;2014-03-15;11;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-08-25;2;1;1;No aplica;11
TURQ 102;2;2010-07-29;15;4;Perú;3;10;7;CEDIF TURQUEZAS;2023-08-25;2;1;2;2026-01-02;1
TURQ 037;1;2018-05-26;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2022-08-04;1;1;2;2026-01-02;1
TURQ 180;1;2023-10-16;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-03;1;1;1;No aplica;11
TURQ 274;2;2024-05-08;1;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-05;1;1;1;No aplica;11
TURQ 151;2;2021-06-07;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-04-29;1;1;2;2026-01-30;1
TURQ 199;1;2014-03-31;11;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-01-10;1;1;2;2026-01-02;1
TURQ 248;1;2013-05-06;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-21;1;1;1;No aplica;11
TURQ 280;2;2024-07-06;1;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;2;2;2026-01-31;1
TURQ 024;2;2020-04-06;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-02;1;1;1;No aplica;11
TURQ 188;1;2021-03-20;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-11;1;1;1;No aplica;11
TURQ 088;2;2020-10-05;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-05;9;1;1;No aplica;11
TURQ 235;1;2015-08-05;10;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-01;1;1;2;2026-01-02;1
TURQ 235;1;2022-03-02;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-01;1;1;1;No aplica;11
TURQ 069;1;2013-07-18;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2023-03-21;1;1;2;2026-01-30;1
TURQ 231;2;2021-05-03;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-03-14;1;1;1;No aplica;11
TURQ 084;1;2017-12-15;8;3;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;2;2026-01-02;1
TURQ 283;1;2022-06-11;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;1;1;No aplica;11
TURQ 062;2;2020-07-25;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2023-03-01;2;1;1;No aplica;11
TURQ 201;1;2020-07-18;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-01-13;1;1;1;No aplica;11
TURQ 296;2;2018-12-31;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-12;1;1;1;No aplica;11
TURQ 296;2;2017-01-01;9;3;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-12;1;1;1;No aplica;11
TURQ 065;1;2019-04-21;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;1;No aplica;11
TURQ 065;1;2013-02-23;13;4;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;1;No aplica;11
TURQ 023;2;2020-02-08;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-02;1;1;1;No aplica;11
TURQ 013;1;2019-10-20;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-08-01;1;1;2;2026-01-02;1
TURQ 179;2;2023-04-04;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-04;1;1;1;No aplica;11
TURQ 249;1;2009-04-22;16;4;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-23;1;1;1;No aplica;11
TURQ 176;1;2020-06-24;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-11;1;1;1;No aplica;11
TURQ 047;2;2019-02-19;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-18;1;1;1;No aplica;11
TURQ 279;1;2020-05-08;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-07;1;1;1;No aplica;11
TURQ 279;2;2022-06-05;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-07;1;1;1;No aplica;11
TURQ 270;1;2019-02-28;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-08-29;1;1;2;2026-01-30;1
TURQ 270;1;2018-03-01;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-08-29;1;1;2;2026-01-30;1
TURQ 043;1;2018-08-17;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-13;1;2;1;No aplica;11
TURQ 043;2;2012-11-10;13;4;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-13;1;2;1;No aplica;11
TURQ 043;2;2009-09-24;16;4;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-13;1;2;1;No aplica;11
TURQ 018;2;2013-10-06;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2021-03-26;1;1;2;2026-01-02;1
TURQ 196;2;2023-12-27;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-01-03;1;1;1;No aplica;11
TURQ 170;2;2022-04-11;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-05;1;1;1;No aplica;11
TURQ 047;1;2017-01-05;9;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-18;1;1;1;No aplica;11
TURQ 175;2;2022-03-20;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-04;1;1;1;No aplica;11
TURQ 073;2;2020-12-01;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;1;No aplica;11
TURQ 189;1;2023-02-16;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-03;1;1;1;No aplica;11
TURQ 112;2;2020-10-15;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;1;No aplica;11
TURQ 112;1;2022-09-03;3;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;1;1;No aplica;11
TURQ 119;1;2021-10-24;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;6;1;1;No aplica;11
TURQ 192;2;2012-03-19;13;4;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-26;1;1;2;2026-01-30;1
TURQ 228;1;2024-03-07;1;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-03-20;1;1;1;No aplica;11
TURQ 113;2;2020-11-11;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-04;1;1;1;No aplica;11
TURQ 253;1;2023-05-31;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-05-29;1;1;1;No aplica;11
TURQ 212;1;2012-03-31;13;4;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-01;1;2;2;2026-01-02;1
TURQ 245;2;2019-05-15;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-16;1;1;2;2026-01-02;1
TURQ 260;2;2017-03-31;8;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-06-10;1;1;1;No aplica;11
TURQ 260;1;2010-11-27;15;4;Perú;3;10;7;CEDIF TURQUEZAS;2025-06-10;1;1;1;No aplica;11
TURQ 022;1;2020-11-21;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2022-01-13;1;1;1;No aplica;11
TURQ 286;2;2016-08-03;9;3;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-08;1;2;1;No aplica;11
TURQ 286;2;2014-01-12;12;4;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-12;1;2;1;No aplica;11
TURQ 299;2;2024-12-04;1;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-27;1;1;1;No aplica;11
TURQ 291;2;2024-03-30;1;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-09;1;2;1;No aplica;11
TURQ 164;1;2018-01-30;8;3;PERÚ;3;10;7;CEDIF TURQUEZAS;2024-09-17;1;1;2;2026-01-30;1
TURQ 184;1;2020-08-21;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-12;1;1;1;No aplica;11
TURQ 077;2;2020-10-10;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2023-04-01;1;1;1;No aplica;11
TURQ 030;2;2023-05-25;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-03;1;1;1;No aplica;11
TURQ 095;2;2014-11-19;11;3;Perú;3;10;7;CEDIF TURQUEZAS;2024-01-05;1;1;1;No aplica;11
TURQ 030;2;2020-04-12;5;2;Perú;3;10;7;CEDIF TURQUEZAS;2022-01-13;1;1;1;No aplica;11
TURQ 239;2;2024-01-05;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-01;1;6;1;No aplica;11
TURQ 191;2;2023-12-23;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-05;1;1;1;No aplica;11
TURQ 213;2;2021-11-23;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-02-26;1;1;1;No aplica;11
TURQ 213;1;2018-10-26;7;3;Perú;3;10;7;CEDIF TURQUEZAS;2025-02-26;1;1;1;No aplica;11
TURQ 186;1;2023-07-22;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2024-12-16;1;1;1;No aplica;11
TURQ 257;2;2022-01-27;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-06-03;1;1;1;No aplica;11
TURQ 275;1;2023-12-19;2;2;Perú;3;10;7;CEDIF TURQUEZAS;2026-01-05;1;1;1;No aplica;11
TURQ 015;2;2019-05-01;6;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-02;1;1;1;No aplica;11
TURQ 015;1;2015-06-16;10;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-02;1;1;1;No aplica;11
TURQ 045;1;2021-04-11;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-13;1;1;1;No aplica;11
TURQ 268;1;2021-07-14;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-08-20;1;1;1;No aplica;11
TURQ 247;2;2013-02-12;13;4;Perú;3;10;7;CEDIF TURQUEZAS;2025-04-21;1;1;1;No aplica;11
TURQ 052;1;2014-12-29;11;3;Perú;3;10;7;CEDIF TURQUEZAS;2023-01-30;1;1;2;2026-01-02;1
TURQ 261;2;2021-11-15;4;2;Perú;3;10;7;CEDIF TURQUEZAS;2025-06-18;1;1;1;No aplica;11
